accidentId,region_id,relationship
AE_FIRE_EM_02101,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02102,REG_제주시_이도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02103,REG_제주시_건입동,OCCURRED_IN_REGION
AE_FIRE_EM_02104,REG_제주시_일도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02105,REG_제주시_이도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02106,REG_제주시_월평동,OCCURRED_IN_REGION
AE_FIRE_EM_02107,REG_서귀포시_남원읍,OCCURRED_IN_REGION
AE_FIRE_EM_02108,REG_제주시_아라일동,OCCURRED_IN_REGION
AE_FIRE_EM_02109,REG_제주시_이도일동,OCCURRED_IN_REGION
AE_FIRE_EM_02110,REG_제주시_이도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02111,REG_제주시_용담일동,OCCURRED_IN_REGION
AE_FIRE_EM_02112,REG_제주시_삼도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02113,REG_제주시_삼도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02114,REG_제주시_용담삼동,OCCURRED_IN_REGION
AE_FIRE_EM_02115,REG_제주시_건입동,OCCURRED_IN_REGION
AE_FIRE_EM_02116,REG_제주시_삼도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02117,REG_제주시_건입동,OCCURRED_IN_REGION
AE_FIRE_EM_02118,REG_제주시_건입동,OCCURRED_IN_REGION
AE_FIRE_EM_02119,REG_제주시_도두이동,OCCURRED_IN_REGION
AE_FIRE_EM_02120,REG_제주시_용담삼동,OCCURRED_IN_REGION
AE_FIRE_EM_02121,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02122,REG_제주시_삼도일동,OCCURRED_IN_REGION
AE_FIRE_EM_02123,REG_제주시_삼도일동,OCCURRED_IN_REGION
AE_FIRE_EM_02124,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02125,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02126,REG_제주시_노형동,OCCURRED_IN_REGION
AE_FIRE_EM_02127,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02128,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02129,REG_제주시_노형동,OCCURRED_IN_REGION
AE_FIRE_EM_02130,REG_제주시_노형동,OCCURRED_IN_REGION
AE_FIRE_EM_02131,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02132,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02133,REG_제주시_이호일동,OCCURRED_IN_REGION
AE_FIRE_EM_02134,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02135,REG_제주시_일도일동,OCCURRED_IN_REGION
AE_FIRE_EM_02136,REG_제주시_건입동,OCCURRED_IN_REGION
AE_FIRE_EM_02137,REG_서귀포시_표선면,OCCURRED_IN_REGION
AE_FIRE_EM_02138,REG_제주시_건입동,OCCURRED_IN_REGION
AE_FIRE_EM_02139,REG_서귀포시_남원읍,OCCURRED_IN_REGION
AE_FIRE_EM_02140,REG_제주시_일도일동,OCCURRED_IN_REGION
AE_FIRE_EM_02141,REG_제주시_건입동,OCCURRED_IN_REGION
AE_FIRE_EM_02142,REG_서귀포시_대정읍,OCCURRED_IN_REGION
AE_FIRE_EM_02143,REG_제주시_우도면,OCCURRED_IN_REGION
AE_FIRE_EM_02144,REG_제주시_건입동,OCCURRED_IN_REGION
AE_FIRE_EM_02145,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02146,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02147,REG_제주시_회천동,OCCURRED_IN_REGION
AE_FIRE_EM_02148,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02149,REG_제주시_화북이동,OCCURRED_IN_REGION
AE_FIRE_EM_02150,REG_제주시_화북이동,OCCURRED_IN_REGION
AE_FIRE_EM_02151,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02152,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02153,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02154,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02155,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02156,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02157,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02158,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02159,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02160,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02161,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02162,REG_제주시_삼양일동,OCCURRED_IN_REGION
AE_FIRE_EM_02163,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02164,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02165,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02166,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02167,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02168,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02169,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02170,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02171,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02172,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02173,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02174,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02175,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02176,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02177,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02178,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02179,REG_제주시_노형동,OCCURRED_IN_REGION
AE_FIRE_EM_02180,REG_제주시_해안동,OCCURRED_IN_REGION
AE_FIRE_EM_02181,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02182,REG_제주시_노형동,OCCURRED_IN_REGION
AE_FIRE_EM_02183,REG_제주시_노형동,OCCURRED_IN_REGION
AE_FIRE_EM_02184,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02185,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02186,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02187,REG_제주시_해안동,OCCURRED_IN_REGION
AE_FIRE_EM_02188,REG_제주시_해안동,OCCURRED_IN_REGION
AE_FIRE_EM_02189,REG_제주시_노형동,OCCURRED_IN_REGION
AE_FIRE_EM_02190,REG_제주시_노형동,OCCURRED_IN_REGION
AE_FIRE_EM_02191,REG_제주시_우도면,OCCURRED_IN_REGION
AE_FIRE_EM_02192,REG_제주시_노형동,OCCURRED_IN_REGION
AE_FIRE_EM_02193,REG_제주시_노형동,OCCURRED_IN_REGION
AE_FIRE_EM_02194,REG_서귀포시_표선면,OCCURRED_IN_REGION
AE_FIRE_EM_02195,REG_제주시_도두일동,OCCURRED_IN_REGION
AE_FIRE_EM_02196,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02197,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02198,REG_제주시_도두일동,OCCURRED_IN_REGION
AE_FIRE_EM_02199,REG_제주시_도두일동,OCCURRED_IN_REGION
AE_FIRE_EM_02200,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02201,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02202,REG_제주시_도두일동,OCCURRED_IN_REGION
AE_FIRE_EM_02203,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02204,REG_제주시_노형동,OCCURRED_IN_REGION
AE_FIRE_EM_02205,REG_제주시_노형동,OCCURRED_IN_REGION
AE_FIRE_EM_02206,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02207,REG_제주시_오등동,OCCURRED_IN_REGION
AE_FIRE_EM_02208,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02209,REG_제주시_오등동,OCCURRED_IN_REGION
AE_FIRE_EM_02210,REG_제주시_아라일동,OCCURRED_IN_REGION
AE_FIRE_EM_02211,REG_제주시_아라일동,OCCURRED_IN_REGION
AE_FIRE_EM_02212,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02213,REG_제주시_이도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02214,REG_제주시_이도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02215,REG_제주시_봉개동,OCCURRED_IN_REGION
AE_FIRE_EM_02216,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02217,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02218,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02219,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02220,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02221,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02222,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02223,REG_제주시_우도면,OCCURRED_IN_REGION
AE_FIRE_EM_02224,REG_제주시_우도면,OCCURRED_IN_REGION
AE_FIRE_EM_02225,REG_제주시_우도면,OCCURRED_IN_REGION
AE_FIRE_EM_02226,REG_서귀포시_서귀동,OCCURRED_IN_REGION
AE_FIRE_EM_02227,REG_서귀포시_서귀동,OCCURRED_IN_REGION
AE_FIRE_EM_02228,REG_서귀포시_서귀동,OCCURRED_IN_REGION
AE_FIRE_EM_02229,REG_서귀포시_서귀동,OCCURRED_IN_REGION
AE_FIRE_EM_02230,REG_서귀포시_서귀동,OCCURRED_IN_REGION
AE_FIRE_EM_02231,REG_서귀포시_동홍동,OCCURRED_IN_REGION
AE_FIRE_EM_02232,REG_서귀포시_동홍동,OCCURRED_IN_REGION
AE_FIRE_EM_02233,REG_서귀포시_서귀동,OCCURRED_IN_REGION
AE_FIRE_EM_02234,REG_서귀포시_서귀동,OCCURRED_IN_REGION
AE_FIRE_EM_02235,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02236,REG_서귀포시_색달동,OCCURRED_IN_REGION
AE_FIRE_EM_02237,REG_서귀포시_색달동,OCCURRED_IN_REGION
AE_FIRE_EM_02238,REG_서귀포시_중문동,OCCURRED_IN_REGION
AE_FIRE_EM_02239,REG_서귀포시_회수동,OCCURRED_IN_REGION
AE_FIRE_EM_02240,REG_서귀포시_색달동,OCCURRED_IN_REGION
AE_FIRE_EM_02241,REG_서귀포시_색달동,OCCURRED_IN_REGION
AE_FIRE_EM_02242,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02243,REG_서귀포시_색달동,OCCURRED_IN_REGION
AE_FIRE_EM_02244,REG_서귀포시_강정동,OCCURRED_IN_REGION
AE_FIRE_EM_02245,REG_서귀포시_색달동,OCCURRED_IN_REGION
AE_FIRE_EM_02246,REG_서귀포시_중문동,OCCURRED_IN_REGION
AE_FIRE_EM_02247,REG_서귀포시_중문동,OCCURRED_IN_REGION
AE_FIRE_EM_02248,REG_서귀포시_중문동,OCCURRED_IN_REGION
AE_FIRE_EM_02249,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02250,REG_서귀포시_상예동,OCCURRED_IN_REGION
AE_FIRE_EM_02251,REG_서귀포시_중문동,OCCURRED_IN_REGION
AE_FIRE_EM_02252,REG_서귀포시_대포동,OCCURRED_IN_REGION
AE_FIRE_EM_02253,REG_서귀포시_색달동,OCCURRED_IN_REGION
AE_FIRE_EM_02254,REG_서귀포시_색달동,OCCURRED_IN_REGION
AE_FIRE_EM_02255,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02256,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02257,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02258,REG_제주시_우도면,OCCURRED_IN_REGION
AE_FIRE_EM_02259,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02260,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02261,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02262,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02263,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02264,REG_서귀포시_표선면,OCCURRED_IN_REGION
AE_FIRE_EM_02265,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02266,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02267,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02268,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02269,REG_제주시_우도면,OCCURRED_IN_REGION
AE_FIRE_EM_02270,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02271,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02272,REG_서귀포시_표선면,OCCURRED_IN_REGION
AE_FIRE_EM_02273,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02274,REG_서귀포시_표선면,OCCURRED_IN_REGION
AE_FIRE_EM_02275,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02276,REG_제주시_외도일동,OCCURRED_IN_REGION
AE_FIRE_EM_02277,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02278,REG_서귀포시_표선면,OCCURRED_IN_REGION
AE_FIRE_EM_02279,REG_서귀포시_남원읍,OCCURRED_IN_REGION
AE_FIRE_EM_02280,REG_서귀포시_남원읍,OCCURRED_IN_REGION
AE_FIRE_EM_02281,REG_서귀포시_남원읍,OCCURRED_IN_REGION
AE_FIRE_EM_02282,REG_서귀포시_토평동,OCCURRED_IN_REGION
AE_FIRE_EM_02283,REG_서귀포시_남원읍,OCCURRED_IN_REGION
AE_FIRE_EM_02284,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02285,REG_서귀포시_상효동,OCCURRED_IN_REGION
AE_FIRE_EM_02286,REG_서귀포시_신효동,OCCURRED_IN_REGION
AE_FIRE_EM_02287,REG_서귀포시_남원읍,OCCURRED_IN_REGION
AE_FIRE_EM_02288,REG_서귀포시_남원읍,OCCURRED_IN_REGION
AE_FIRE_EM_02289,REG_서귀포시_서귀동,OCCURRED_IN_REGION
AE_FIRE_EM_02290,REG_제주시_외도일동,OCCURRED_IN_REGION
AE_FIRE_EM_02291,REG_서귀포시_법환동,OCCURRED_IN_REGION
AE_FIRE_EM_02292,REG_서귀포시_서호동,OCCURRED_IN_REGION
AE_FIRE_EM_02293,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02294,REG_서귀포시_중문동,OCCURRED_IN_REGION
AE_FIRE_EM_02295,REG_서귀포시_표선면,OCCURRED_IN_REGION
AE_FIRE_EM_02296,REG_서귀포시_강정동,OCCURRED_IN_REGION
AE_FIRE_EM_02297,REG_서귀포시_중문동,OCCURRED_IN_REGION
AE_FIRE_EM_02298,REG_서귀포시_호근동,OCCURRED_IN_REGION
AE_FIRE_EM_02299,REG_서귀포시_강정동,OCCURRED_IN_REGION
AE_FIRE_EM_02300,REG_서귀포시_법환동,OCCURRED_IN_REGION
AE_FIRE_EM_02301,REG_서귀포시_법환동,OCCURRED_IN_REGION
AE_FIRE_EM_02302,REG_서귀포시_강정동,OCCURRED_IN_REGION
AE_FIRE_EM_02303,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02304,REG_서귀포시_표선면,OCCURRED_IN_REGION
AE_FIRE_EM_02305,REG_서귀포시_남원읍,OCCURRED_IN_REGION
AE_FIRE_EM_02306,REG_서귀포시_표선면,OCCURRED_IN_REGION
AE_FIRE_EM_02307,REG_서귀포시_표선면,OCCURRED_IN_REGION
AE_FIRE_EM_02308,REG_서귀포시_표선면,OCCURRED_IN_REGION
AE_FIRE_EM_02309,REG_서귀포시_남원읍,OCCURRED_IN_REGION
AE_FIRE_EM_02310,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02311,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02312,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02313,REG_서귀포시_표선면,OCCURRED_IN_REGION
AE_FIRE_EM_02314,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02315,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02316,REG_제주시_한경면,OCCURRED_IN_REGION
AE_FIRE_EM_02317,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02318,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02319,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02320,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02321,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02322,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02323,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02324,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02325,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02326,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02327,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02328,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02329,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02330,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02331,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02332,REG_제주시_한경면,OCCURRED_IN_REGION
AE_FIRE_EM_02333,REG_제주시_한경면,OCCURRED_IN_REGION
AE_FIRE_EM_02334,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02335,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02336,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02337,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02338,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02339,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02340,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02341,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02342,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02343,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02344,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02345,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02346,REG_제주시_용담삼동,OCCURRED_IN_REGION
AE_FIRE_EM_02347,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02348,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02349,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02350,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02351,REG_제주시_한경면,OCCURRED_IN_REGION
AE_FIRE_EM_02352,REG_제주시_한경면,OCCURRED_IN_REGION
AE_FIRE_EM_02353,REG_제주시_한경면,OCCURRED_IN_REGION
AE_FIRE_EM_02354,REG_서귀포시_대정읍,OCCURRED_IN_REGION
AE_FIRE_EM_02355,REG_서귀포시_대정읍,OCCURRED_IN_REGION
AE_FIRE_EM_02356,REG_서귀포시_대정읍,OCCURRED_IN_REGION
AE_FIRE_EM_02357,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02358,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02359,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02360,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02361,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02362,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02363,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02364,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02365,REG_서귀포시_대정읍,OCCURRED_IN_REGION
AE_FIRE_EM_02366,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02367,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02368,REG_서귀포시_색달동,OCCURRED_IN_REGION
AE_FIRE_EM_02369,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02370,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02371,REG_서귀포시_대정읍,OCCURRED_IN_REGION
AE_FIRE_EM_02372,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02373,REG_제주시_한림읍,OCCURRED_IN_REGION
AE_FIRE_EM_02374,REG_서귀포시_대정읍,OCCURRED_IN_REGION
AE_FIRE_EM_02375,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02376,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02377,REG_제주시_한경면,OCCURRED_IN_REGION
AE_FIRE_EM_02378,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02379,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02380,REG_서귀포시_대정읍,OCCURRED_IN_REGION
AE_FIRE_EM_02381,REG_제주시_오라삼동,OCCURRED_IN_REGION
AE_FIRE_EM_02382,REG_서귀포시_색달동,OCCURRED_IN_REGION
AE_FIRE_EM_02383,REG_서귀포시_강정동,OCCURRED_IN_REGION
AE_FIRE_EM_02384,REG_제주시_우도면,OCCURRED_IN_REGION
AE_FIRE_EM_02385,REG_제주시_한경면,OCCURRED_IN_REGION
AE_FIRE_EM_02386,REG_제주시_봉개동,OCCURRED_IN_REGION
AE_FIRE_EM_02387,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02388,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02389,REG_제주시_우도면,OCCURRED_IN_REGION
AE_FIRE_EM_02390,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02391,REG_제주시_아라일동,OCCURRED_IN_REGION
AE_FIRE_EM_02392,REG_제주시_아라이동,OCCURRED_IN_REGION
AE_FIRE_EM_02393,REG_제주시_이도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02394,REG_제주시_이도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02395,REG_서귀포시_성산읍,OCCURRED_IN_REGION
AE_FIRE_EM_02396,REG_제주시_애월읍,OCCURRED_IN_REGION
AE_FIRE_EM_02397,REG_제주시_이도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02398,REG_제주시_오등동,OCCURRED_IN_REGION
AE_FIRE_EM_02399,REG_제주시_일도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02400,REG_제주시_건입동,OCCURRED_IN_REGION
AE_FIRE_EM_02401,REG_제주시_건입동,OCCURRED_IN_REGION
AE_FIRE_EM_02402,REG_제주시_이호일동,OCCURRED_IN_REGION
AE_FIRE_EM_02403,REG_제주시_화북일동,OCCURRED_IN_REGION
AE_FIRE_EM_02404,REG_제주시_화북일동,OCCURRED_IN_REGION
AE_FIRE_EM_02405,REG_제주시_화북일동,OCCURRED_IN_REGION
AE_FIRE_EM_02406,REG_제주시_이도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02407,REG_제주시_삼도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02408,REG_제주시_삼도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02409,REG_제주시_용담이동,OCCURRED_IN_REGION
AE_FIRE_EM_02410,REG_제주시_삼도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02411,REG_제주시_용담이동,OCCURRED_IN_REGION
AE_FIRE_EM_02412,REG_제주시_삼도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02413,REG_제주시_오라이동,OCCURRED_IN_REGION
AE_FIRE_EM_02414,REG_제주시_오라이동,OCCURRED_IN_REGION
AE_FIRE_EM_02415,REG_제주시_용담이동,OCCURRED_IN_REGION
AE_FIRE_EM_02416,REG_제주시_용담이동,OCCURRED_IN_REGION
AE_FIRE_EM_02417,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02418,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02419,REG_제주시_노형동,OCCURRED_IN_REGION
AE_FIRE_EM_02420,REG_제주시_노형동,OCCURRED_IN_REGION
AE_FIRE_EM_02421,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02422,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02423,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02424,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02425,REG_제주시_연동,OCCURRED_IN_REGION
AE_FIRE_EM_02426,REG_제주시_건입동,OCCURRED_IN_REGION
AE_FIRE_EM_02427,REG_제주시_일도이동,OCCURRED_IN_REGION
AE_FIRE_EM_02428,REG_제주시_건입동,OCCURRED_IN_REGION
AE_FIRE_EM_02429,REG_제주시_삼양일동,OCCURRED_IN_REGION
AE_FIRE_EM_02430,REG_서귀포시_서홍동,OCCURRED_IN_REGION
AE_FIRE_EM_02431,REG_서귀포시_상예동,OCCURRED_IN_REGION
AE_FIRE_EM_02432,REG_서귀포시_안덕면,OCCURRED_IN_REGION
AE_FIRE_EM_02433,REG_제주시_화북이동,OCCURRED_IN_REGION
AE_FIRE_EM_02434,REG_제주시_봉개동,OCCURRED_IN_REGION
AE_FIRE_EM_02435,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02436,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02437,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02438,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02439,REG_제주시_구좌읍,OCCURRED_IN_REGION
AE_FIRE_EM_02440,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02441,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02442,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02443,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02444,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02445,REG_제주시_조천읍,OCCURRED_IN_REGION
AE_FIRE_EM_02446,REG_제주시_조천읍,OCCURRED_IN_REGION
