placeId,recentAreaTotal,recentAreaTypes,recentAreaPeriod,recentAreaBasis
P682,11,낙상:9;동물곤충:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P931,12,낙상:9;동물곤충:1;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P971,12,낙상:9;동물곤충:1;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1000,12,낙상:9;동물곤충:1;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1012,12,낙상:9;동물곤충:1;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P005,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P010,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P099,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P162,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P179,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P191,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P281,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P319,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P323,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P336,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P364,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P390,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P411,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P424,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P514,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P562,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P568,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P583,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P607,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P608,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P609,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P622,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P761,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P763,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P767,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P784,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P792,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P818,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P823,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P841,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P874,45,낙상:34;추락:3;동물곤충:2;온열손상:2;열상:1;기타 둔상:1;기계:1;화염:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P089,8,낙상:4;관통상:2;기타 둔상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P101,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P106,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P109,8,낙상:4;관통상:2;기타 둔상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P174,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P175,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P222,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P403,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P526,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P529,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P542,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P617,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P646,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P668,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P676,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P684,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P696,7,낙상:4;기타 둔상:1;관통상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P939,8,낙상:4;관통상:2;기타 둔상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P978,8,낙상:4;관통상:2;기타 둔상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P980,8,낙상:4;관통상:2;기타 둔상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P988,8,낙상:4;관통상:2;기타 둔상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P995,8,낙상:4;관통상:2;기타 둔상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1013,8,낙상:4;관통상:2;기타 둔상:1;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P249,65,낙상:34;기타 둔상:10;관통상:6;추락:5;열상:3;물:3;상해:2;동물곤충:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P378,35,낙상:24;열상:4;기타 둔상:4;추락:1;상해:1;농기계:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P141,16,기타 둔상:7;낙상:4;열상:3;동물곤충:1;온열손상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P524,16,기타 둔상:7;낙상:4;열상:3;동물곤충:1;온열손상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P640,8,열상:3;기타 둔상:2;동물곤충:1;낙상:1;온열손상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P702,8,열상:3;기타 둔상:2;동물곤충:1;낙상:1;온열손상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P720,8,열상:3;기타 둔상:2;동물곤충:1;낙상:1;온열손상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P938,16,기타 둔상:7;낙상:4;열상:3;동물곤충:1;온열손상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P985,16,기타 둔상:7;낙상:4;열상:3;동물곤충:1;온열손상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P536,8,낙상:5;동물곤충:2;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P775,8,낙상:5;동물곤충:2;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P819,8,낙상:5;동물곤충:2;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P839,8,낙상:5;동물곤충:2;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P850,8,낙상:5;동물곤충:2;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P851,8,낙상:5;동물곤충:2;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P889,8,낙상:5;동물곤충:2;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P105,2,낙상:1;기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P991,2,낙상:1;기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P079,5,낙상:4;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P471,5,낙상:4;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P496,5,낙상:4;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P957,5,낙상:4;열상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P434,4,낙상:3;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P773,4,낙상:3;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P831,4,낙상:3;추락:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P231,3,낙상:3,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P559,3,낙상:3,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P829,3,낙상:3,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P475,1,동물곤충:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P119,1,기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P274,1,기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P951,1,기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P963,1,기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P973,1,기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P996,1,기타 둔상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P284,3,추락:1;낙상:1;동물곤충:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P357,3,추락:1;낙상:1;동물곤충:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P435,3,추락:1;낙상:1;동물곤충:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P438,3,추락:1;낙상:1;동물곤충:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P873,3,추락:1;낙상:1;동물곤충:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P882,3,추락:1;낙상:1;동물곤충:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P006,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P026,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P030,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P084,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P171,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P172,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P199,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P200,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P218,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P303,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P318,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P339,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P340,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P381,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P498,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P584,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P615,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P616,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P621,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P758,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P781,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P815,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P861,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P913,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P926,38,낙상:23;동물곤충:8;관통상:3;기타 둔상:1;추락:1;익수:1;고온체:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P054,6,낙상:3;기타 둔상:2;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P107,6,낙상:3;기타 둔상:2;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P265,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P271,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P295,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P296,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P297,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P298,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P348,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P388,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P389,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P420,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P430,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P499,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P521,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P635,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P644,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P649,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P657,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P706,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P725,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P728,5,낙상:3;기타 둔상:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P954,6,낙상:3;기타 둔상:2;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P958,6,낙상:3;기타 둔상:2;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P966,6,낙상:3;기타 둔상:2;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P990,6,낙상:3;기타 둔상:2;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P1015,6,낙상:3;기타 둔상:2;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P150,70,낙상:42;열상:6;동물곤충:6;기타 둔상:6;추락:4;상해:4;물:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P264,70,낙상:42;열상:6;동물곤충:6;기타 둔상:6;추락:4;상해:4;물:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P544,70,낙상:42;열상:6;동물곤충:6;기타 둔상:6;추락:4;상해:4;물:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P638,70,낙상:42;열상:6;동물곤충:6;기타 둔상:6;추락:4;상해:4;물:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P734,70,낙상:42;열상:6;동물곤충:6;기타 둔상:6;추락:4;상해:4;물:1;관통상:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P041,11,상해:4;기타 둔상:3;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P043,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P064,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P090,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P093,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P241,11,상해:4;기타 둔상:3;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P242,11,상해:4;기타 둔상:3;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P261,11,상해:4;기타 둔상:3;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P328,11,상해:4;기타 둔상:3;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P333,11,상해:4;기타 둔상:3;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P370,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P462,11,상해:4;기타 둔상:3;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P473,11,상해:4;기타 둔상:3;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P516,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P525,11,상해:4;기타 둔상:3;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P639,11,상해:4;기타 둔상:3;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P675,11,상해:4;기타 둔상:3;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P710,11,상해:4;기타 둔상:3;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P928,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P929,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P930,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P934,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P952,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
P972,14,기타 둔상:6;상해:4;낙상:2;추락:1;물:1,"2022-2023,2025",읍면동+장소유형 매칭(개별 귀속 아님·약한 신호)
