accidentId,risk_id,relationship,attribution
AE_FIRE_2020_17556,RP_FALL_CLIFF,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_17585,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_17595,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_17615,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_17652,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_17713,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_17725,RP_FALL_CLIFF,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_17764,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_17770,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_17834,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_17857,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_17868,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_17876,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_17905,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_17917,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18036,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18083,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18101,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18128,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18136,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18152,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18156,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18158,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18334,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18507,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18568,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18571,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18587,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18654,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18669,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18680,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18694,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18813,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18816,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18843,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18844,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18870,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18892,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18907,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18940,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18952,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_18964,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19026,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19030,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19058,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19064,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19170,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19209,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19212,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19213,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19256,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19258,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19333,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19368,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19381,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19396,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19400,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19415,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19431,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19440,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19473,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19490,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19500,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19508,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19511,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19553,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19599,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19641,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19664,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19686,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19695,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19703,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19716,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19727,RP_FALL_CLIFF,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19751,RP_FALL_CLIFF,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19762,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19777,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19796,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19809,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19887,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19897,RP_FALL_CLIFF,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19912,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19954,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19956,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19986,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_19999,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20025,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20064,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20084,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20091,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20098,RP_FALL_CLIFF,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20104,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20110,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20118,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20165,RP_FALL_CLIFF,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20169,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20182,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20183,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20189,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20265,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20315,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20336,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20350,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20355,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20410,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20413,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20465,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20478,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20497,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20514,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20532,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20567,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20635,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20642,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20712,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20724,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20730,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20743,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20774,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20795,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20818,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20850,RP_FALL_CLIFF,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20852,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20865,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20902,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20913,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20914,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20920,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20953,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20968,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20969,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20992,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_20999,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21024,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21031,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21049,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21064,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21116,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21133,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21177,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21207,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21213,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21244,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21257,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21285,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21321,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21400,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21453,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21454,RP_FALL_CLIFF,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21515,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21521,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21553,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21567,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21604,RP_FALL_CLIFF,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21622,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21630,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21637,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21649,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21652,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21704,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21712,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21717,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21724,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21725,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21728,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21738,RP_FALL_CLIFF,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21744,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21748,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21753,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21834,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21843,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21872,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21893,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21921,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21929,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21980,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21991,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_21995,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22026,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22116,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22117,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22124,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22158,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22162,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22180,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22204,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22206,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22208,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22210,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22437,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22450,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22545,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22581,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22597,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22615,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22623,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22656,RP_FALL_CLIFF,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22689,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22772,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22773,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22793,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22821,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22834,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22835,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22850,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22857,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22861,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22880,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22890,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22911,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_22928,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23023,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23035,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23094,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23095,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23154,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23210,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23238,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23250,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23251,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23298,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23335,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23344,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23345,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23346,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23356,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23367,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23383,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23393,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23400,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23435,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23452,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23489,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23501,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23506,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23565,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23583,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23586,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23615,RP_CO_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23624,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23636,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23663,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23677,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23699,RP_FALL_CLIFF,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23701,RP_MACHINE_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23710,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23737,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23766,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23788,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23802,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23839,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23856,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23885,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23909,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23914,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_23923,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_24009,RP_ANIMAL_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_24019,RP_DROWN_01,EVIDENCES,PLACE_CONFIRMED_FIRE
AE_FIRE_2020_24022,RP_SLIP_TERRAIN,EVIDENCES,PLACE_CONFIRMED_FIRE
