risk_id,placeId,relationship
RP_HEAT_03,P605,APPLIES_TO
RP_HEAT_03,P606,APPLIES_TO
RP_HEAT_03,P607,APPLIES_TO
RP_HEAT_03,P608,APPLIES_TO
RP_HEAT_03,P609,APPLIES_TO
RP_HEAT_03,P610,APPLIES_TO
RP_HEAT_03,P611,APPLIES_TO
RP_HEAT_03,P612,APPLIES_TO
RP_HEAT_03,P613,APPLIES_TO
RP_HEAT_03,P614,APPLIES_TO
RP_HEAT_03,P615,APPLIES_TO
RP_HEAT_03,P616,APPLIES_TO
RP_HEAT_03,P617,APPLIES_TO
RP_HEAT_03,P618,APPLIES_TO
RP_HEAT_03,P619,APPLIES_TO
RP_HEAT_03,P620,APPLIES_TO
RP_HEAT_03,P621,APPLIES_TO
RP_HEAT_03,P622,APPLIES_TO
RP_HEAT_03,P623,APPLIES_TO
RP_HEAT_03,P624,APPLIES_TO
RP_HEAT_03,P625,APPLIES_TO
RP_HEAT_03,P626,APPLIES_TO
RP_HEAT_03,P627,APPLIES_TO
RP_HEAT_03,P628,APPLIES_TO
RP_HEAT_03,P629,APPLIES_TO
RP_HEAT_03,P630,APPLIES_TO
RP_HEAT_03,P631,APPLIES_TO
RP_HEAT_03,P632,APPLIES_TO
RP_HEAT_03,P633,APPLIES_TO
RP_HEAT_03,P634,APPLIES_TO
RP_HEAT_03,P635,APPLIES_TO
RP_HEAT_03,P636,APPLIES_TO
RP_HEAT_03,P637,APPLIES_TO
RP_HEAT_03,P638,APPLIES_TO
RP_HEAT_03,P639,APPLIES_TO
RP_HEAT_03,P640,APPLIES_TO
RP_HEAT_03,P641,APPLIES_TO
RP_HEAT_03,P642,APPLIES_TO
RP_HEAT_03,P643,APPLIES_TO
RP_HEAT_03,P648,APPLIES_TO
RP_HEAT_03,P649,APPLIES_TO
RP_HEAT_03,P650,APPLIES_TO
RP_HEAT_03,P652,APPLIES_TO
RP_HEAT_03,P653,APPLIES_TO
RP_HEAT_03,P654,APPLIES_TO
RP_HEAT_03,P655,APPLIES_TO
RP_HEAT_03,P656,APPLIES_TO
RP_HEAT_03,P657,APPLIES_TO
RP_HEAT_03,P658,APPLIES_TO
RP_HEAT_03,P659,APPLIES_TO
RP_HEAT_03,P660,APPLIES_TO
RP_HEAT_03,P661,APPLIES_TO
RP_HEAT_03,P662,APPLIES_TO
RP_HEAT_03,P663,APPLIES_TO
RP_HEAT_03,P664,APPLIES_TO
RP_HEAT_03,P665,APPLIES_TO
RP_HEAT_03,P666,APPLIES_TO
RP_HEAT_03,P667,APPLIES_TO
RP_HEAT_03,P668,APPLIES_TO
RP_HEAT_03,P669,APPLIES_TO
RP_HEAT_03,P670,APPLIES_TO
RP_HEAT_03,P671,APPLIES_TO
RP_HEAT_03,P672,APPLIES_TO
RP_HEAT_03,P673,APPLIES_TO
RP_HEAT_03,P674,APPLIES_TO
RP_HEAT_03,P683,APPLIES_TO
RP_HEAT_03,P689,APPLIES_TO
RP_HEAT_03,P703,APPLIES_TO
RP_HEAT_03,P708,APPLIES_TO
RP_HEAT_03,P712,APPLIES_TO
RP_HEAT_03,P715,APPLIES_TO
RP_HEAT_03,P716,APPLIES_TO
RP_HEAT_03,P718,APPLIES_TO
RP_HEAT_03,P719,APPLIES_TO
RP_HEAT_03,P720,APPLIES_TO
RP_HEAT_03,P721,APPLIES_TO
RP_HEAT_03,P722,APPLIES_TO
RP_HEAT_03,P723,APPLIES_TO
RP_HEAT_03,P725,APPLIES_TO
RP_HEAT_03,P726,APPLIES_TO
RP_HEAT_03,P727,APPLIES_TO
RP_HEAT_03,P728,APPLIES_TO
RP_HEAT_03,P729,APPLIES_TO
RP_HEAT_03,P730,APPLIES_TO
RP_HEAT_03,P731,APPLIES_TO
RP_HEAT_03,P732,APPLIES_TO
RP_HEAT_03,P734,APPLIES_TO
RP_HEAT_03,P735,APPLIES_TO
RP_HEAT_03,P736,APPLIES_TO
RP_HEAT_03,P737,APPLIES_TO
RP_HEAT_03,P738,APPLIES_TO
RP_HEAT_03,P739,APPLIES_TO
RP_HEAT_03,P740,APPLIES_TO
RP_HEAT_03,P741,APPLIES_TO
RP_HEAT_03,P742,APPLIES_TO
RP_HEAT_03,P743,APPLIES_TO
RP_HEAT_03,P744,APPLIES_TO
RP_HEAT_03,P745,APPLIES_TO
RP_HEAT_03,P746,APPLIES_TO
RP_HEAT_03,P747,APPLIES_TO
RP_HEAT_03,P748,APPLIES_TO
RP_HEAT_03,P749,APPLIES_TO
RP_HEAT_03,P750,APPLIES_TO
RP_HEAT_03,P751,APPLIES_TO
RP_HEAT_03,P752,APPLIES_TO
RP_HEAT_03,P753,APPLIES_TO
RP_HEAT_03,P754,APPLIES_TO
RP_HEAT_03,P755,APPLIES_TO
RP_HEAT_03,P756,APPLIES_TO
RP_HEAT_03,P757,APPLIES_TO
RP_HEAT_03,P758,APPLIES_TO
RP_HEAT_03,P759,APPLIES_TO
RP_HEAT_03,P760,APPLIES_TO
RP_HEAT_03,P761,APPLIES_TO
RP_HEAT_03,P762,APPLIES_TO
RP_HEAT_03,P763,APPLIES_TO
RP_HEAT_03,P764,APPLIES_TO
RP_HEAT_03,P765,APPLIES_TO
RP_HEAT_03,P766,APPLIES_TO
RP_HEAT_03,P767,APPLIES_TO
RP_HEAT_03,P768,APPLIES_TO
RP_HEAT_03,P769,APPLIES_TO
RP_HEAT_03,P770,APPLIES_TO
RP_HEAT_03,P771,APPLIES_TO
RP_HEAT_03,P772,APPLIES_TO
RP_HEAT_03,P773,APPLIES_TO
RP_HEAT_03,P774,APPLIES_TO
RP_HEAT_03,P775,APPLIES_TO
RP_HEAT_03,P776,APPLIES_TO
RP_HEAT_03,P777,APPLIES_TO
RP_HEAT_03,P778,APPLIES_TO
RP_HEAT_03,P779,APPLIES_TO
RP_HEAT_03,P780,APPLIES_TO
RP_HEAT_03,P781,APPLIES_TO
RP_HEAT_03,P782,APPLIES_TO
RP_HEAT_03,P783,APPLIES_TO
RP_HEAT_03,P784,APPLIES_TO
RP_HEAT_03,P785,APPLIES_TO
RP_HEAT_03,P786,APPLIES_TO
RP_HEAT_03,P787,APPLIES_TO
RP_HEAT_03,P788,APPLIES_TO
RP_HEAT_03,P789,APPLIES_TO
RP_HEAT_03,P790,APPLIES_TO
RP_HEAT_03,P791,APPLIES_TO
RP_HEAT_03,P792,APPLIES_TO
RP_HEAT_03,P793,APPLIES_TO
RP_HEAT_03,P794,APPLIES_TO
RP_HEAT_03,P795,APPLIES_TO
RP_HEAT_03,P796,APPLIES_TO
RP_HEAT_03,P797,APPLIES_TO
RP_HEAT_03,P798,APPLIES_TO
RP_HEAT_03,P799,APPLIES_TO
RP_HEAT_03,P800,APPLIES_TO
RP_HEAT_03,P801,APPLIES_TO
RP_HEAT_03,P802,APPLIES_TO
RP_HEAT_03,P803,APPLIES_TO
RP_HEAT_03,P804,APPLIES_TO
RP_HEAT_03,P805,APPLIES_TO
RP_HEAT_03,P806,APPLIES_TO
RP_HEAT_03,P807,APPLIES_TO
RP_HEAT_03,P808,APPLIES_TO
RP_HEAT_03,P809,APPLIES_TO
RP_HEAT_03,P810,APPLIES_TO
RP_HEAT_03,P811,APPLIES_TO
RP_HEAT_03,P812,APPLIES_TO
RP_HEAT_03,P813,APPLIES_TO
RP_HEAT_03,P814,APPLIES_TO
RP_HEAT_03,P815,APPLIES_TO
RP_HEAT_03,P816,APPLIES_TO
RP_HEAT_03,P817,APPLIES_TO
RP_HEAT_03,P818,APPLIES_TO
RP_HEAT_03,P819,APPLIES_TO
RP_HEAT_03,P820,APPLIES_TO
RP_HEAT_03,P821,APPLIES_TO
RP_HEAT_03,P822,APPLIES_TO
RP_HEAT_03,P823,APPLIES_TO
RP_HEAT_03,P824,APPLIES_TO
RP_HEAT_03,P825,APPLIES_TO
RP_HEAT_03,P826,APPLIES_TO
RP_HEAT_03,P827,APPLIES_TO
RP_HEAT_03,P828,APPLIES_TO
RP_HEAT_03,P829,APPLIES_TO
RP_HEAT_03,P830,APPLIES_TO
RP_HEAT_03,P831,APPLIES_TO
RP_HEAT_03,P832,APPLIES_TO
RP_HEAT_03,P833,APPLIES_TO
RP_HEAT_03,P834,APPLIES_TO
RP_HEAT_03,P835,APPLIES_TO
RP_HEAT_03,P836,APPLIES_TO
RP_HEAT_03,P837,APPLIES_TO
RP_HEAT_03,P838,APPLIES_TO
RP_HEAT_03,P839,APPLIES_TO
RP_HEAT_03,P840,APPLIES_TO
RP_HEAT_03,P841,APPLIES_TO
RP_HEAT_03,P842,APPLIES_TO
RP_HEAT_03,P843,APPLIES_TO
RP_HEAT_03,P844,APPLIES_TO
RP_HEAT_03,P845,APPLIES_TO
RP_HEAT_03,P846,APPLIES_TO
RP_HEAT_03,P847,APPLIES_TO
RP_HEAT_03,P848,APPLIES_TO
RP_HEAT_03,P849,APPLIES_TO
RP_HEAT_03,P850,APPLIES_TO
RP_HEAT_03,P851,APPLIES_TO
RP_HEAT_03,P852,APPLIES_TO
RP_HEAT_03,P853,APPLIES_TO
RP_HEAT_03,P854,APPLIES_TO
RP_HEAT_03,P855,APPLIES_TO
RP_HEAT_03,P856,APPLIES_TO
RP_HEAT_03,P857,APPLIES_TO
RP_HEAT_03,P858,APPLIES_TO
RP_HEAT_03,P859,APPLIES_TO
RP_HEAT_03,P860,APPLIES_TO
RP_HEAT_03,P861,APPLIES_TO
RP_HEAT_03,P862,APPLIES_TO
RP_HEAT_03,P863,APPLIES_TO
RP_HEAT_03,P864,APPLIES_TO
RP_HEAT_03,P865,APPLIES_TO
RP_HEAT_03,P866,APPLIES_TO
RP_HEAT_03,P867,APPLIES_TO
RP_HEAT_03,P868,APPLIES_TO
RP_HEAT_03,P869,APPLIES_TO
RP_HEAT_03,P870,APPLIES_TO
RP_HEAT_03,P871,APPLIES_TO
RP_HEAT_03,P872,APPLIES_TO
RP_HEAT_03,P873,APPLIES_TO
RP_HEAT_03,P874,APPLIES_TO
RP_HEAT_03,P875,APPLIES_TO
RP_HEAT_03,P876,APPLIES_TO
RP_HEAT_03,P877,APPLIES_TO
RP_HEAT_03,P878,APPLIES_TO
RP_HEAT_03,P879,APPLIES_TO
RP_HEAT_03,P880,APPLIES_TO
RP_HEAT_03,P881,APPLIES_TO
RP_HEAT_03,P882,APPLIES_TO
RP_HEAT_03,P883,APPLIES_TO
RP_HEAT_03,P884,APPLIES_TO
RP_HEAT_03,P885,APPLIES_TO
RP_HEAT_03,P886,APPLIES_TO
RP_HEAT_03,P887,APPLIES_TO
RP_HEAT_03,P888,APPLIES_TO
RP_HEAT_03,P889,APPLIES_TO
RP_HEAT_03,P890,APPLIES_TO
RP_HEAT_03,P891,APPLIES_TO
RP_HEAT_03,P892,APPLIES_TO
RP_HEAT_03,P893,APPLIES_TO
RP_HEAT_03,P894,APPLIES_TO
RP_HEAT_03,P895,APPLIES_TO
RP_HEAT_03,P896,APPLIES_TO
RP_HEAT_03,P897,APPLIES_TO
RP_HEAT_03,P898,APPLIES_TO
RP_HEAT_03,P899,APPLIES_TO
RP_HEAT_03,P900,APPLIES_TO
RP_HEAT_03,P901,APPLIES_TO
RP_HEAT_03,P902,APPLIES_TO
RP_HEAT_03,P903,APPLIES_TO
RP_HEAT_03,P904,APPLIES_TO
RP_HEAT_03,P905,APPLIES_TO
RP_HEAT_03,P906,APPLIES_TO
RP_HEAT_03,P907,APPLIES_TO
RP_HEAT_03,P908,APPLIES_TO
RP_HEAT_03,P909,APPLIES_TO
RP_HEAT_03,P910,APPLIES_TO
RP_HEAT_03,P911,APPLIES_TO
RP_HEAT_03,P912,APPLIES_TO
RP_HEAT_03,P913,APPLIES_TO
RP_HEAT_03,P914,APPLIES_TO
RP_HEAT_03,P915,APPLIES_TO
RP_HEAT_03,P916,APPLIES_TO
RP_HEAT_03,P917,APPLIES_TO
RP_HEAT_03,P918,APPLIES_TO
RP_HEAT_03,P919,APPLIES_TO
RP_HEAT_03,P920,APPLIES_TO
RP_HEAT_03,P921,APPLIES_TO
RP_HEAT_03,P922,APPLIES_TO
RP_HEAT_03,P923,APPLIES_TO
RP_HEAT_03,P924,APPLIES_TO
RP_HEAT_03,P925,APPLIES_TO
RP_HEAT_03,P926,APPLIES_TO
RP_HEAT_03,P927,APPLIES_TO
RP_HEAT_03,P928,APPLIES_TO
RP_HEAT_03,P929,APPLIES_TO
RP_HEAT_03,P930,APPLIES_TO
RP_HEAT_03,P931,APPLIES_TO
RP_HEAT_03,P935,APPLIES_TO
RP_HEAT_03,P936,APPLIES_TO
RP_HEAT_03,P937,APPLIES_TO
RP_HEAT_03,P938,APPLIES_TO
RP_HEAT_03,P939,APPLIES_TO
RP_HEAT_03,P940,APPLIES_TO
RP_HEAT_03,P942,APPLIES_TO
RP_HEAT_03,P943,APPLIES_TO
RP_HEAT_03,P944,APPLIES_TO
RP_HEAT_03,P945,APPLIES_TO
RP_HEAT_03,P946,APPLIES_TO
RP_HEAT_03,P947,APPLIES_TO
RP_HEAT_03,P948,APPLIES_TO
RP_HEAT_03,P949,APPLIES_TO
RP_HEAT_03,P950,APPLIES_TO
RP_HEAT_03,P951,APPLIES_TO
RP_HEAT_03,P952,APPLIES_TO
RP_HEAT_03,P954,APPLIES_TO
RP_HEAT_03,P955,APPLIES_TO
RP_HEAT_03,P956,APPLIES_TO
RP_HEAT_03,P957,APPLIES_TO
RP_HEAT_03,P958,APPLIES_TO
RP_HEAT_03,P959,APPLIES_TO
RP_HEAT_03,P960,APPLIES_TO
RP_HEAT_03,P962,APPLIES_TO
RP_HEAT_03,P963,APPLIES_TO
RP_HEAT_03,P964,APPLIES_TO
RP_HEAT_03,P965,APPLIES_TO
RP_HEAT_03,P966,APPLIES_TO
RP_HEAT_03,P967,APPLIES_TO
RP_HEAT_03,P968,APPLIES_TO
RP_HEAT_03,P969,APPLIES_TO
RP_HEAT_03,P971,APPLIES_TO
RP_HEAT_03,P972,APPLIES_TO
RP_HEAT_03,P973,APPLIES_TO
RP_HEAT_03,P975,APPLIES_TO
RP_HEAT_03,P976,APPLIES_TO
RP_HEAT_03,P977,APPLIES_TO
RP_HEAT_03,P978,APPLIES_TO
RP_HEAT_03,P979,APPLIES_TO
RP_HEAT_03,P980,APPLIES_TO
RP_HEAT_03,P981,APPLIES_TO
RP_HEAT_03,P982,APPLIES_TO
RP_HEAT_03,P983,APPLIES_TO
RP_HEAT_03,P984,APPLIES_TO
RP_HEAT_03,P985,APPLIES_TO
RP_HEAT_03,P986,APPLIES_TO
RP_HEAT_03,P987,APPLIES_TO
RP_HEAT_03,P988,APPLIES_TO
RP_HEAT_03,P989,APPLIES_TO
RP_HEAT_03,P990,APPLIES_TO
RP_HEAT_03,P991,APPLIES_TO
RP_HEAT_03,P992,APPLIES_TO
RP_HEAT_03,P993,APPLIES_TO
RP_HEAT_03,P994,APPLIES_TO
RP_HEAT_03,P995,APPLIES_TO
RP_HEAT_03,P996,APPLIES_TO
RP_HEAT_03,P997,APPLIES_TO
RP_HEAT_03,P999,APPLIES_TO
RP_HEAT_03,P1001,APPLIES_TO
RP_HEAT_03,P1002,APPLIES_TO
RP_HEAT_03,P1004,APPLIES_TO
RP_HEAT_03,P1005,APPLIES_TO
RP_HEAT_03,P1006,APPLIES_TO
RP_HEAT_03,P1007,APPLIES_TO
RP_HEAT_03,P1009,APPLIES_TO
RP_HEAT_03,P1010,APPLIES_TO
RP_HEAT_03,P1011,APPLIES_TO
RP_HEAT_03,P1012,APPLIES_TO
RP_HEAT_03,P1014,APPLIES_TO
RP_HEAT_03,P1015,APPLIES_TO
RP_HEAT_03,P1016,APPLIES_TO
RP_HEAT_03,P1018,APPLIES_TO
RP_HEAT_03,P1019,APPLIES_TO
RP_HEAT_03,P1022,APPLIES_TO
RP_ICE_01,P005,APPLIES_TO
RP_ICE_01,P013,APPLIES_TO
RP_ICE_01,P022,APPLIES_TO
RP_ICE_01,P030,APPLIES_TO
RP_ICE_01,P035,APPLIES_TO
RP_ICE_01,P038,APPLIES_TO
RP_ICE_01,P049,APPLIES_TO
RP_ICE_01,P055,APPLIES_TO
RP_ICE_01,P085,APPLIES_TO
RP_ICE_01,P104,APPLIES_TO
RP_ICE_01,P129,APPLIES_TO
RP_ICE_01,P130,APPLIES_TO
RP_ICE_01,P139,APPLIES_TO
RP_ICE_01,P146,APPLIES_TO
RP_ICE_01,P165,APPLIES_TO
RP_ICE_01,P171,APPLIES_TO
RP_ICE_01,P172,APPLIES_TO
RP_ICE_01,P184,APPLIES_TO
RP_ICE_01,P189,APPLIES_TO
RP_ICE_01,P191,APPLIES_TO
RP_ICE_01,P201,APPLIES_TO
RP_ICE_01,P207,APPLIES_TO
RP_ICE_01,P215,APPLIES_TO
RP_ICE_01,P216,APPLIES_TO
RP_ICE_01,P220,APPLIES_TO
RP_ICE_01,P223,APPLIES_TO
RP_ICE_01,P224,APPLIES_TO
RP_ICE_01,P227,APPLIES_TO
RP_ICE_01,P228,APPLIES_TO
RP_ICE_01,P233,APPLIES_TO
RP_ICE_01,P238,APPLIES_TO
RP_ICE_01,P240,APPLIES_TO
RP_ICE_01,P247,APPLIES_TO
RP_ICE_01,P255,APPLIES_TO
RP_ICE_01,P260,APPLIES_TO
RP_ICE_01,P262,APPLIES_TO
RP_ICE_01,P267,APPLIES_TO
RP_ICE_01,P268,APPLIES_TO
RP_ICE_01,P272,APPLIES_TO
RP_ICE_01,P279,APPLIES_TO
RP_ICE_01,P300,APPLIES_TO
RP_ICE_01,P304,APPLIES_TO
RP_ICE_01,P307,APPLIES_TO
RP_ICE_01,P309,APPLIES_TO
RP_ICE_01,P316,APPLIES_TO
RP_ICE_01,P319,APPLIES_TO
RP_ICE_01,P321,APPLIES_TO
RP_ICE_01,P323,APPLIES_TO
RP_ICE_01,P325,APPLIES_TO
RP_ICE_01,P326,APPLIES_TO
RP_ICE_01,P329,APPLIES_TO
RP_ICE_01,P334,APPLIES_TO
RP_ICE_01,P350,APPLIES_TO
RP_ICE_01,P351,APPLIES_TO
RP_ICE_01,P353,APPLIES_TO
RP_ICE_01,P358,APPLIES_TO
RP_ICE_01,P366,APPLIES_TO
RP_ICE_01,P373,APPLIES_TO
RP_ICE_01,P379,APPLIES_TO
RP_ICE_01,P390,APPLIES_TO
RP_ICE_01,P391,APPLIES_TO
RP_ICE_01,P392,APPLIES_TO
RP_ICE_01,P399,APPLIES_TO
RP_ICE_01,P404,APPLIES_TO
RP_ICE_01,P407,APPLIES_TO
RP_ICE_01,P410,APPLIES_TO
RP_ICE_01,P411,APPLIES_TO
RP_ICE_01,P415,APPLIES_TO
RP_ICE_01,P424,APPLIES_TO
RP_ICE_01,P429,APPLIES_TO
RP_ICE_01,P431,APPLIES_TO
RP_ICE_01,P432,APPLIES_TO
RP_ICE_01,P436,APPLIES_TO
RP_ICE_01,P437,APPLIES_TO
RP_ICE_01,P449,APPLIES_TO
RP_ICE_01,P452,APPLIES_TO
RP_ICE_01,P456,APPLIES_TO
RP_ICE_01,P458,APPLIES_TO
RP_ICE_01,P466,APPLIES_TO
RP_ICE_01,P467,APPLIES_TO
RP_ICE_01,P478,APPLIES_TO
RP_ICE_01,P483,APPLIES_TO
RP_ICE_01,P485,APPLIES_TO
RP_ICE_01,P486,APPLIES_TO
RP_ICE_01,P487,APPLIES_TO
RP_ICE_01,P488,APPLIES_TO
RP_ICE_01,P491,APPLIES_TO
RP_ICE_01,P493,APPLIES_TO
RP_ICE_01,P497,APPLIES_TO
RP_ICE_01,P498,APPLIES_TO
RP_ICE_01,P503,APPLIES_TO
RP_ICE_01,P505,APPLIES_TO
RP_ICE_01,P506,APPLIES_TO
RP_ICE_01,P513,APPLIES_TO
RP_ICE_01,P534,APPLIES_TO
RP_ICE_01,P536,APPLIES_TO
RP_ICE_01,P537,APPLIES_TO
RP_ICE_01,P541,APPLIES_TO
RP_ICE_01,P546,APPLIES_TO
RP_ICE_01,P549,APPLIES_TO
RP_ICE_01,P550,APPLIES_TO
RP_ICE_01,P552,APPLIES_TO
RP_ICE_01,P554,APPLIES_TO
RP_ICE_01,P555,APPLIES_TO
RP_ICE_01,P557,APPLIES_TO
RP_ICE_01,P560,APPLIES_TO
RP_ICE_01,P561,APPLIES_TO
RP_ICE_01,P562,APPLIES_TO
RP_ICE_01,P566,APPLIES_TO
RP_ICE_01,P568,APPLIES_TO
RP_ICE_01,P572,APPLIES_TO
RP_ICE_01,P577,APPLIES_TO
RP_ICE_01,P580,APPLIES_TO
RP_ICE_01,P594,APPLIES_TO
RP_ICE_01,P596,APPLIES_TO
RP_ICE_01,P602,APPLIES_TO
RP_ICE_01,P604,APPLIES_TO
RP_ICE_01,P606,APPLIES_TO
RP_ICE_01,P607,APPLIES_TO
RP_ICE_01,P608,APPLIES_TO
RP_ICE_01,P609,APPLIES_TO
RP_ICE_01,P610,APPLIES_TO
RP_ICE_01,P611,APPLIES_TO
RP_ICE_01,P612,APPLIES_TO
RP_ICE_01,P613,APPLIES_TO
RP_ICE_01,P615,APPLIES_TO
RP_ICE_01,P616,APPLIES_TO
RP_ICE_01,P619,APPLIES_TO
RP_ICE_01,P620,APPLIES_TO
RP_ICE_01,P621,APPLIES_TO
RP_ICE_01,P622,APPLIES_TO
RP_ICE_01,P623,APPLIES_TO
RP_ICE_01,P624,APPLIES_TO
RP_ICE_01,P627,APPLIES_TO
RP_ICE_01,P628,APPLIES_TO
RP_ICE_01,P632,APPLIES_TO
RP_ICE_01,P633,APPLIES_TO
RP_ICE_01,P634,APPLIES_TO
RP_ICE_01,P739,APPLIES_TO
RP_ICE_01,P740,APPLIES_TO
RP_ICE_01,P741,APPLIES_TO
RP_ICE_01,P742,APPLIES_TO
RP_ICE_01,P744,APPLIES_TO
RP_ICE_01,P745,APPLIES_TO
RP_ICE_01,P746,APPLIES_TO
RP_ICE_01,P747,APPLIES_TO
RP_ICE_01,P748,APPLIES_TO
RP_ICE_01,P749,APPLIES_TO
RP_ICE_01,P750,APPLIES_TO
RP_ICE_01,P751,APPLIES_TO
RP_ICE_01,P752,APPLIES_TO
RP_ICE_01,P753,APPLIES_TO
RP_ICE_01,P754,APPLIES_TO
RP_ICE_01,P755,APPLIES_TO
RP_ICE_01,P756,APPLIES_TO
RP_ICE_01,P757,APPLIES_TO
RP_ICE_01,P758,APPLIES_TO
RP_ICE_01,P759,APPLIES_TO
RP_ICE_01,P760,APPLIES_TO
RP_ICE_01,P761,APPLIES_TO
RP_ICE_01,P762,APPLIES_TO
RP_ICE_01,P763,APPLIES_TO
RP_ICE_01,P764,APPLIES_TO
RP_ICE_01,P765,APPLIES_TO
RP_ICE_01,P766,APPLIES_TO
RP_ICE_01,P767,APPLIES_TO
RP_ICE_01,P768,APPLIES_TO
RP_ICE_01,P769,APPLIES_TO
RP_ICE_01,P770,APPLIES_TO
RP_ICE_01,P771,APPLIES_TO
RP_ICE_01,P772,APPLIES_TO
RP_ICE_01,P773,APPLIES_TO
RP_ICE_01,P774,APPLIES_TO
RP_ICE_01,P775,APPLIES_TO
RP_ICE_01,P776,APPLIES_TO
RP_ICE_01,P777,APPLIES_TO
RP_ICE_01,P778,APPLIES_TO
RP_ICE_01,P779,APPLIES_TO
RP_ICE_01,P780,APPLIES_TO
RP_ICE_01,P781,APPLIES_TO
RP_ICE_01,P782,APPLIES_TO
RP_ICE_01,P783,APPLIES_TO
RP_ICE_01,P784,APPLIES_TO
RP_ICE_01,P785,APPLIES_TO
RP_ICE_01,P786,APPLIES_TO
RP_ICE_01,P787,APPLIES_TO
RP_ICE_01,P788,APPLIES_TO
RP_ICE_01,P789,APPLIES_TO
RP_ICE_01,P790,APPLIES_TO
RP_ICE_01,P791,APPLIES_TO
RP_ICE_01,P792,APPLIES_TO
RP_ICE_01,P793,APPLIES_TO
RP_ICE_01,P794,APPLIES_TO
RP_ICE_01,P795,APPLIES_TO
RP_ICE_01,P796,APPLIES_TO
RP_ICE_01,P797,APPLIES_TO
RP_ICE_01,P798,APPLIES_TO
RP_ICE_01,P859,APPLIES_TO
RP_ICE_01,P860,APPLIES_TO
RP_ICE_01,P861,APPLIES_TO
RP_ICE_01,P862,APPLIES_TO
RP_ICE_01,P863,APPLIES_TO
RP_ICE_01,P864,APPLIES_TO
RP_ICE_01,P865,APPLIES_TO
RP_ICE_01,P866,APPLIES_TO
RP_ICE_01,P867,APPLIES_TO
RP_ICE_01,P868,APPLIES_TO
RP_ICE_01,P869,APPLIES_TO
RP_ICE_01,P870,APPLIES_TO
RP_ICE_01,P871,APPLIES_TO
RP_ICE_01,P872,APPLIES_TO
RP_ICE_01,P873,APPLIES_TO
RP_ICE_01,P874,APPLIES_TO
RP_ICE_01,P875,APPLIES_TO
RP_ICE_01,P876,APPLIES_TO
RP_ICE_01,P877,APPLIES_TO
RP_ICE_01,P878,APPLIES_TO
RP_ICE_01,P879,APPLIES_TO
RP_ICE_01,P880,APPLIES_TO
RP_ICE_01,P881,APPLIES_TO
RP_ICE_01,P882,APPLIES_TO
RP_ICE_01,P883,APPLIES_TO
RP_ICE_01,P884,APPLIES_TO
RP_ICE_01,P885,APPLIES_TO
RP_ICE_01,P886,APPLIES_TO
RP_ICE_01,P887,APPLIES_TO
RP_ICE_01,P888,APPLIES_TO
RP_ICE_01,P889,APPLIES_TO
RP_ICE_01,P890,APPLIES_TO
RP_ICE_01,P891,APPLIES_TO
RP_COLD_01,P002,APPLIES_TO
RP_COLD_01,P004,APPLIES_TO
RP_COLD_01,P005,APPLIES_TO
RP_COLD_01,P006,APPLIES_TO
RP_COLD_01,P008,APPLIES_TO
RP_COLD_01,P010,APPLIES_TO
RP_COLD_01,P011,APPLIES_TO
RP_COLD_01,P012,APPLIES_TO
RP_COLD_01,P013,APPLIES_TO
RP_COLD_01,P014,APPLIES_TO
RP_COLD_01,P015,APPLIES_TO
RP_COLD_01,P016,APPLIES_TO
RP_COLD_01,P017,APPLIES_TO
RP_COLD_01,P018,APPLIES_TO
RP_COLD_01,P020,APPLIES_TO
RP_COLD_01,P021,APPLIES_TO
RP_COLD_01,P022,APPLIES_TO
RP_COLD_01,P023,APPLIES_TO
RP_COLD_01,P024,APPLIES_TO
RP_COLD_01,P026,APPLIES_TO
RP_COLD_01,P028,APPLIES_TO
RP_COLD_01,P029,APPLIES_TO
RP_COLD_01,P030,APPLIES_TO
RP_COLD_01,P031,APPLIES_TO
RP_COLD_01,P035,APPLIES_TO
RP_COLD_01,P036,APPLIES_TO
RP_COLD_01,P037,APPLIES_TO
RP_COLD_01,P038,APPLIES_TO
RP_COLD_01,P043,APPLIES_TO
RP_COLD_01,P045,APPLIES_TO
RP_COLD_01,P046,APPLIES_TO
RP_COLD_01,P048,APPLIES_TO
RP_COLD_01,P049,APPLIES_TO
RP_COLD_01,P051,APPLIES_TO
RP_COLD_01,P052,APPLIES_TO
RP_COLD_01,P053,APPLIES_TO
RP_COLD_01,P054,APPLIES_TO
RP_COLD_01,P055,APPLIES_TO
RP_COLD_01,P056,APPLIES_TO
RP_COLD_01,P060,APPLIES_TO
RP_COLD_01,P061,APPLIES_TO
RP_COLD_01,P062,APPLIES_TO
RP_COLD_01,P064,APPLIES_TO
RP_COLD_01,P066,APPLIES_TO
RP_COLD_01,P067,APPLIES_TO
RP_COLD_01,P069,APPLIES_TO
RP_COLD_01,P070,APPLIES_TO
RP_COLD_01,P074,APPLIES_TO
RP_COLD_01,P075,APPLIES_TO
RP_COLD_01,P077,APPLIES_TO
RP_COLD_01,P079,APPLIES_TO
RP_COLD_01,P081,APPLIES_TO
RP_COLD_01,P082,APPLIES_TO
RP_COLD_01,P084,APPLIES_TO
RP_COLD_01,P085,APPLIES_TO
RP_COLD_01,P090,APPLIES_TO
RP_COLD_01,P091,APPLIES_TO
RP_COLD_01,P094,APPLIES_TO
RP_COLD_01,P095,APPLIES_TO
